,Model,dataset,Replacement Strategy,accuracy,time,features
414,Decision Trees,htwtindex,Gaussian,99.56424184,0.006117,3
415,Decision Trees,htwtindex,Copula,99.56424158,0.006234,3
416,Decision Trees,hybrid,Separate models,99.85733205,14.74111962,11
417,Decision Trees,hybrid,Zero,59.66700106,2.6337960189999998e-05,11
418,Decision Trees,hybrid,Mean,71.73825864,2.627854254e-05,11
419,Decision Trees,hybrid,Uniform,59.68659725,0.0002862463465,11
420,Decision Trees,hybrid,Marginal,99.85733206,0.0017704500000000002,11
421,Decision Trees,hybrid,Conditional,99.85733201,0.033709,11
422,Decision Trees,hybrid,Gaussian,99.85733218,0.035961,11
423,Decision Trees,hybrid,Copula,99.85733196,0.03614,11
424,Decision Trees,income,Separate models,97.48804263,6724.430804,13
425,Decision Trees,income,Zero,80.36843796043851,3.175582308e-05,13
426,Decision Trees,income,Mean,99.82628672,3.360703497e-05,13
427,Decision Trees,income,Uniform,80.36843796043851,0.0021057493900000003,13
428,Decision Trees,income,Marginal,99.56628733,0.0102173,13
429,Decision Trees,income,Conditional,99.56628733,0.214346,13
430,Decision Trees,income,Gaussian,99.56628733,0.211346,13
431,Decision Trees,income,Copula,99.56628733,0.211346,13
432,Decision Trees,insurance,Separate models,99.50745625,0.4544808865,6
433,Decision Trees,insurance,Zero,80.36843796043851,1.599488836e-05,6
434,Decision Trees,insurance,Mean,66.96474068,1.6299377790000002e-05,6
435,Decision Trees,insurance,Uniform,81.65796076,0.0003258597656,6
436,Decision Trees,insurance,Marginal,99.70736665,0.00051855,6
437,Decision Trees,insurance,Conditional,99.70736666,0.009953,6
438,Decision Trees,insurance,Gaussian,99.70736674,0.010612,6
439,Decision Trees,insurance,Copula,99.70736632,0.010309,6
440,Decision Trees,iris,Separate models,99.63641295,0.03547382355,4
441,Decision Trees,iris,Zero,80.36843796043851,1.2794828410000001e-05,4
442,Decision Trees,iris,Mean,90.87551239,1.287355423e-05,4
443,Decision Trees,iris,Uniform,84.39679542,3.247925282e-05,4
444,Decision Trees,iris,Marginal,99.63641295,0.00022244999999999999,4
445,Decision Trees,iris,Conditional,99.63641288,0.005181,4
446,Decision Trees,iris,Gaussian,99.63641316,0.006482,4
447,Decision Trees,iris,Copula,99.63641299,0.004693,4
448,Decision Trees,japanemg,Separate models,99.98169248,0.08697891235,5
449,Decision Trees,japanemg,Zero,95.97730369,1.5208562220000001e-05,5
450,Decision Trees,japanemg,Mean,80.68424196,1.5409310659999998e-05,5
451,Decision Trees,japanemg,Uniform,95.97730369,1.146863302e-05,5
452,Decision Trees,japanemg,Marginal,99.98169248,0.0002734,5
453,Decision Trees,japanemg,Conditional,99.9816925,0.005565,5
454,Decision Trees,japanemg,Gaussian,99.98169241,0.004614,5
455,Decision Trees,japanemg,Copula,99.98169244,0.00457,5
456,Decision Trees,jewellery,Separate models,99.98892802,0.02412796021,3
457,Decision Trees,jewellery,Zero,80.36843796043851,1.123128537e-05,3
458,Decision Trees,jewellery,Mean,76.23442873,1.137312301e-05,3
459,Decision Trees,jewellery,Uniform,80.36843796043851,6.094578212e-05,3
460,Decision Trees,jewellery,Marginal,99.98892802,0.00034035,3
461,Decision Trees,jewellery,Conditional,99.98892802,0.006223,3
462,Decision Trees,jewellery,Gaussian,99.98892801,0.006078,3
463,Decision Trees,jewellery,Copula,99.98892801,0.006122,3
464,Decision Trees,kiva,Separate models,99.99807107,1.663396835,6
465,Decision Trees,kiva,Zero,80.36843796043851,1.61800818e-05,6
466,Decision Trees,kiva,Mean,61.00820095,1.681570573e-05,6
467,Decision Trees,kiva,Uniform,87.41795766,0.000297747198,6
468,Decision Trees,kiva,Marginal,99.72074452,0.0004279,6
469,Decision Trees,kiva,Conditional,99.7207445,0.008619,6
470,Decision Trees,kiva,Gaussian,99.72074466,0.010183,6
471,Decision Trees,kiva,Copula,99.72074447,0.010261,6
472,Decision Trees,mba,Separate models,99.9126168,113.9482148,13
473,Decision Trees,mba,Zero,80.36843796043851,3.005038401e-05,13
474,Decision Trees,mba,Mean,97.28119783,3.095075583e-05,13
475,Decision Trees,mba,Uniform,80.36843796043851,0.000865571847,13
476,Decision Trees,mba,Marginal,99.91261682,0.011677650000000001,13
477,Decision Trees,mba,Conditional,99.91261679,0.177906,13
478,Decision Trees,mba,Gaussian,99.91261697,0.270362,13
479,Decision Trees,mba,Copula,99.91261689,0.234341,13
480,Decision Trees,migration,Separate models,93.58587818,28.68771338,11
481,Decision Trees,migration,Zero,94.4003053,2.8012758730000003e-05,11
482,Decision Trees,migration,Mean,94.10345017,2.720600599e-05,11
483,Decision Trees,migration,Uniform,95.15324899,0.00042473037209999996,11
484,Decision Trees,migration,Marginal,93.58587807,0.00185075,11
485,Decision Trees,migration,Conditional,93.58587957,0.031333,11
486,Decision Trees,migration,Gaussian,93.58588085,0.039326,11
487,Decision Trees,migration,Copula,93.58587826,0.037034,11
488,Decision Trees,mtcars,Separate models,73.78684807,14.8288765,11
489,Decision Trees,mtcars,Zero,80.36843796043851,2.699700269e-05,11
490,Decision Trees,mtcars,Mean,90.0,2.654270692e-05,11
491,Decision Trees,mtcars,Uniform,80.36843796043851,3.364985639e-05,11
492,Decision Trees,mtcars,Marginal,73.78684807,0.0018762000000000002,11
493,Decision Trees,mtcars,Conditional,73.78685396,0.030116,11
494,Decision Trees,mtcars,Gaussian,73.78685364,0.03161,11
495,Decision Trees,mtcars,Copula,73.78685473,0.036596,11
496,Decision Trees,ozone,Separate models,99.966639,50.24735308,12
497,Decision Trees,ozone,Zero,80.36843796043851,2.7973723059999998e-05,12
498,Decision Trees,ozone,Mean,96.83848561,2.789102384e-05,12
499,Decision Trees,ozone,Uniform,80.36843796043851,0.000332680172,12
500,Decision Trees,ozone,Marginal,99.96663901,0.004487349999999999,12
501,Decision Trees,ozone,Conditional,99.96663904,0.071373,12
502,Decision Trees,ozone,Gaussian,99.96663898,0.072763,12
503,Decision Trees,ozone,Copula,99.96663903,0.078264,12
504,Decision Trees,petrol,Separate models,72.39832304,0.035353899,4
505,Decision Trees,petrol,Zero,40.0,1.371711493e-05,4
506,Decision Trees,petrol,Mean,40.0,1.3726949690000001e-05,4
507,Decision Trees,petrol,Uniform,80.36843796043851,7.432639599e-06,4
508,Decision Trees,petrol,Marginal,72.39832304,0.00025485,4
509,Decision Trees,petrol,Conditional,72.39832336,0.004334,4
510,Decision Trees,petrol,Gaussian,72.39832662,0.004507,4
511,Decision Trees,petrol,Copula,72.39832413,0.00442,4
512,Decision Trees,poker,Separate models,99.85123199,45.49776077,10
513,Decision Trees,poker,Zero,80.36843796043851,2.428888552e-05,10
514,Decision Trees,poker,Mean,80.36843796043851,2.482124531e-05,10
515,Decision Trees,poker,Uniform,80.36843796043851,0.001526560421,10
516,Decision Trees,poker,Marginal,99.77638578,0.0020056,10
517,Decision Trees,poker,Conditional,99.77638577,0.035829,10
518,Decision Trees,poker,Gaussian,99.77638578,0.042406,10
519,Decision Trees,poker,Copula,99.77638576,0.043293,10
520,Decision Trees,possumbelly,Separate models,99.82910207,6.341644526,10
521,Decision Trees,possumbelly,Zero,80.36843796043851,2.402516774e-05,10
522,Decision Trees,possumbelly,Mean,88.31020494,2.3951053620000003e-05,10
523,Decision Trees,possumbelly,Uniform,80.36843796043851,0.0001637538365,10
524,Decision Trees,possumbelly,Marginal,99.82910205,0.0008625499999999999,10
525,Decision Trees,possumbelly,Conditional,99.82910216,0.01896,10
526,Decision Trees,possumbelly,Gaussian,99.82910241,0.018714,10
527,Decision Trees,possumbelly,Copula,99.82910216,0.018766,10
528,Decision Trees,possumchest,Separate models,99.00197833,7.537748814,10
529,Decision Trees,possumchest,Zero,80.36843796043851,2.410330091e-05,10
530,Decision Trees,possumchest,Mean,96.52074904,2.328933988e-05,10
531,Decision Trees,possumchest,Uniform,80.36843796043851,0.0001754134383,10
532,Decision Trees,possumchest,Marginal,99.00197831,0.00095805,10
533,Decision Trees,possumchest,Conditional,99.00197837,0.018758,10
534,Decision Trees,possumchest,Gaussian,99.00197767,0.019126,10
535,Decision Trees,possumchest,Copula,99.00197821,0.01944,10
536,Decision Trees,power,Separate models,99.96672909,173.4669902,4
537,Decision Trees,power,Zero,80.36843796043851,1.338797627e-05,4
538,Decision Trees,power,Mean,70.17724646,1.4017986530000001e-05,4
539,Decision Trees,power,Uniform,58.21395593,0.0001681036118,4
540,Decision Trees,power,Marginal,99.57226294,0.00035214999999999997,4
541,Decision Trees,power,Conditional,99.57226304,0.008563,4
542,Decision Trees,power,Gaussian,99.57226276,0.007398,4
543,Decision Trees,power,Copula,99.57226284,0.008753,4
544,Decision Trees,powerlifting,Separate models,99.72083484,7.303206205,6
545,Decision Trees,powerlifting,Zero,80.36843796043851,1.655392936e-05,6
546,Decision Trees,powerlifting,Mean,99.08273024,1.635005257e-05,6
547,Decision Trees,powerlifting,Uniform,69.23184579,0.0004269286495,6
548,Decision Trees,powerlifting,Marginal,99.03970486,0.0004950999999999999,6
549,Decision Trees,powerlifting,Conditional,99.03970487,0.010028,6
550,Decision Trees,powerlifting,Gaussian,99.03970488,0.010356,6
551,Decision Trees,powerlifting,Copula,99.03970484,0.010434,6
552,Decision Trees,precip,Separate models,99.86707401,670.7432103,9
553,Decision Trees,precip,Zero,66.35775483,2.293495698e-05,9
554,Decision Trees,precip,Mean,76.428548,2.323744514e-05,9
555,Decision Trees,precip,Uniform,80.36843796043851,0.001467391195,9
556,Decision Trees,precip,Marginal,99.38255964,0.0013476999999999999,9
557,Decision Trees,precip,Conditional,99.38255973,0.022523,9
558,Decision Trees,precip,Gaussian,99.38255842,0.023977,9
559,Decision Trees,precip,Copula,99.38255854,0.02396,9
560,Decision Trees,prostate,Separate models,99.96819903,1.175837517,8
561,Decision Trees,prostate,Zero,99.53343211,2.005049677e-05,8
562,Decision Trees,prostate,Mean,98.25534513,2.0089366219999998e-05,8
563,Decision Trees,prostate,Uniform,40.27609177,0.0001101447019,8
564,Decision Trees,prostate,Marginal,99.96819902,0.00082705,8
565,Decision Trees,prostate,Conditional,99.968199,0.011071,8
566,Decision Trees,prostate,Gaussian,99.96819904,0.008164,8
567,Decision Trees,prostate,Copula,99.968199,0.008485,8
568,Decision Trees,pumpkinseed,Separate models,99.74320619,354.2527676,12
569,Decision Trees,pumpkinseed,Zero,80.36843796043851,2.846586343e-05,12
570,Decision Trees,pumpkinseed,Mean,99.82942287,2.761223099e-05,12
571,Decision Trees,pumpkinseed,Uniform,80.36843796043851,0.001726203377,12
572,Decision Trees,pumpkinseed,Marginal,99.9896113,0.00766555,12
573,Decision Trees,pumpkinseed,Conditional,99.98961131,0.114739,12
574,Decision Trees,pumpkinseed,Gaussian,99.98961131,0.153883,12
575,Decision Trees,pumpkinseed,Copula,99.98961131,0.154287,12
576,Decision Trees,questions,Separate models,99.74395037,0.01880693436,3
577,Decision Trees,questions,Zero,80.36843796043851,1.124156605e-05,3
578,Decision Trees,questions,Mean,98.653811,1.121271018e-05,3
579,Decision Trees,questions,Uniform,84.32450304,6.636440104000001e-05,3
580,Decision Trees,questions,Marginal,99.74395037,0.00033745,3
581,Decision Trees,questions,Conditional,99.74395035,0.006869,3
582,Decision Trees,questions,Gaussian,99.74395035,0.006152,3
583,Decision Trees,questions,Copula,99.74395038,0.006325,3
584,Decision Trees,raotbl6,Separate models,99.96947102,0.5267512798,7
585,Decision Trees,raotbl6,Zero,80.36843796043851,1.899992547e-05,7
586,Decision Trees,raotbl6,Mean,98.02912166,2.132031976e-05,7
587,Decision Trees,raotbl6,Uniform,80.36843796043851,5.224169173e-05,7
588,Decision Trees,raotbl6,Marginal,99.96947102,0.00034765,7
589,Decision Trees,raotbl6,Conditional,99.96947104,0.006589,7
590,Decision Trees,raotbl6,Gaussian,99.96947107,0.00609,7
591,Decision Trees,raotbl6,Copula,99.96947103,0.006111,7
592,Decision Trees,raotbl7,Separate models,99.01543424,0.5072245598,7
593,Decision Trees,raotbl7,Zero,80.36843796043851,1.806991856e-05,7
594,Decision Trees,raotbl7,Mean,99.99998692,1.8176974320000002e-05,7
595,Decision Trees,raotbl7,Uniform,80.36843796043851,8.346448875e-05,7
596,Decision Trees,raotbl7,Marginal,99.01543424,0.0007442,7
597,Decision Trees,raotbl7,Conditional,99.01543436,0.006206,7
598,Decision Trees,raotbl7,Gaussian,99.01543441,0.006551,7
599,Decision Trees,raotbl7,Copula,99.01543443,0.006745,7
600,Decision Trees,realestate,Separate models,99.99301068,0.8186731339,7
601,Decision Trees,realestate,Zero,80.36843796043851,1.7931757180000003e-05,7
602,Decision Trees,realestate,Mean,80.36843796043851,1.803847125e-05,7
603,Decision Trees,realestate,Uniform,99.096679,0.0003271858883,7
604,Decision Trees,realestate,Marginal,99.99301068,0.0004566,7
605,Decision Trees,realestate,Conditional,99.99301067,0.008757,7
606,Decision Trees,realestate,Gaussian,99.99301072,0.008613,7
607,Decision Trees,realestate,Copula,99.99301062,0.008681,7
608,Decision Trees,rentals,Separate models,99.86856934,30.90184927,8
609,Decision Trees,rentals,Zero,80.36843796043851,1.954309146e-05,8
610,Decision Trees,rentals,Mean,99.99868613,2.050941641e-05,8
611,Decision Trees,rentals,Uniform,80.36843796043851,0.001219481692,8
612,Decision Trees,rentals,Marginal,99.99973064,0.00099065,8
613,Decision Trees,rentals,Conditional,99.99973064,0.015142,8
614,Decision Trees,rentals,Gaussian,99.99973064,0.016266,8
615,Decision Trees,rentals,Copula,99.99973064,0.016258,8
616,Decision Trees,sacramento,Separate models,99.97335544,0.2194550037,5
617,Decision Trees,sacramento,Zero,80.36843796043851,1.4085963170000001e-05,5
618,Decision Trees,sacramento,Mean,78.80158634,1.4418533870000001e-05,5
619,Decision Trees,sacramento,Uniform,80.36843796043851,0.0002502965617,5
620,Decision Trees,sacramento,Marginal,99.97335544,0.00047075,5
621,Decision Trees,sacramento,Conditional,99.97335545,0.008564,5
622,Decision Trees,sacramento,Gaussian,99.97335536,0.008925,5
623,Decision Trees,sacramento,Copula,99.97335544,0.008997,5
624,Decision Trees,seeds,Separate models,99.07025791,0.2500247955,6
625,Decision Trees,seeds,Zero,80.36843796043851,1.5989179200000002e-05,6
626,Decision Trees,seeds,Mean,58.9474918,1.606533493e-05,6
627,Decision Trees,seeds,Uniform,80.36843796043851,7.080315506999999e-05,6
628,Decision Trees,seeds,Marginal,99.0702579,0.0002375,6
629,Decision Trees,seeds,Conditional,99.07025826,0.006657,6
630,Decision Trees,seeds,Gaussian,99.07025827,0.005741,6
631,Decision Trees,seeds,Copula,99.07025809,0.00571,6
632,Decision Trees,seoulbike,Separate models,97.79235329,1071.721812,12
633,Decision Trees,seoulbike,Zero,80.36843796043851,2.834226868e-05,12
634,Decision Trees,seoulbike,Mean,99.92514346,2.960972352e-05,12
635,Decision Trees,seoulbike,Uniform,80.36843796043851,0.0020487343290000004,12
636,Decision Trees,seoulbike,Marginal,99.85988158,0.007191400000000001,12
637,Decision Trees,seoulbike,Conditional,99.85988159,0.12466,12
638,Decision Trees,seoulbike,Gaussian,99.85988156,0.168031,12
639,Decision Trees,seoulbike,Copula,99.85988136,0.141954,12
640,Decision Trees,servo,Separate models,94.11550168,28.38344908,12
641,Decision Trees,servo,Zero,80.36843796043851,2.793151682e-05,12
642,Decision Trees,servo,Mean,54.07100466,2.781434493e-05,12
643,Decision Trees,servo,Uniform,99.95573362,0.0002281040148,12
644,Decision Trees,servo,Marginal,94.11550174,0.00555895,12
645,Decision Trees,servo,Conditional,94.1155014,0.065197,12
646,Decision Trees,servo,Gaussian,94.11550245,0.068365,12
647,Decision Trees,servo,Copula,94.11550141,0.078734,12
648,Decision Trees,slump,Separate models,97.55834024,0.5333702564,7
649,Decision Trees,slump,Zero,80.36843796043851,1.804681385e-05,7
650,Decision Trees,slump,Mean,80.36843796043851,1.870400765e-05,7
651,Decision Trees,slump,Uniform,80.36843796043851,6.907758292e-05,7
652,Decision Trees,slump,Marginal,97.55834023,0.00034125000000000003,7
653,Decision Trees,slump,Conditional,97.55834,0.006291,7
654,Decision Trees,slump,Gaussian,97.55834041,0.006418,7
655,Decision Trees,slump,Copula,97.55834048,0.009532,7
656,Decision Trees,slump-flow,Separate models,98.41847481,0.5625209808,7
657,Decision Trees,slump-flow,Zero,96.57543945,1.820501159e-05,7
658,Decision Trees,slump-flow,Mean,80.36843796043851,1.834154129e-05,7
659,Decision Trees,slump-flow,Uniform,80.36843796043851,3.905261264e-05,7
660,Decision Trees,slump-flow,Marginal,98.41847486,0.0003091,7
661,Decision Trees,slump-flow,Conditional,98.41847477,0.006742,7
662,Decision Trees,slump-flow,Gaussian,98.41847511,0.006115,7
663,Decision Trees,slump-flow,Copula,98.41847514,0.006384,7
664,Decision Trees,slump-mpa,Separate models,99.98683166,0.5705840588,7
665,Decision Trees,slump-mpa,Zero,80.36843796043851,1.801343525e-05,7
666,Decision Trees,slump-mpa,Mean,80.36843796043851,1.861572266e-05,7
667,Decision Trees,slump-mpa,Uniform,93.9641148,4.058980241e-05,7
668,Decision Trees,slump-mpa,Marginal,99.98683167,0.00039945,7
669,Decision Trees,slump-mpa,Conditional,99.98683165,0.006111,7
670,Decision Trees,slump-mpa,Gaussian,99.98683161,0.007042,7
671,Decision Trees,slump-mpa,Copula,99.98683165,0.005976,7
672,Decision Trees,spending,Separate models,99.00197833,6.184409142,10
673,Decision Trees,spending,Zero,80.36843796043851,2.419594356e-05,10
674,Decision Trees,spending,Mean,96.52074904,2.3583889010000003e-05,10
675,Decision Trees,spending,Uniform,80.36843796043851,0.00017678672930000001,10
676,Decision Trees,spending,Marginal,99.00197831,0.0009356,10
677,Decision Trees,spending,Conditional,99.00197837,0.017766,10
678,Decision Trees,spending,Gaussian,99.00197767,0.019206,10
679,Decision Trees,spending,Copula,99.00197821,0.019436,10
680,Decision Trees,spx,Separate models,99.69399694,0.0196723938,3
681,Decision Trees,spx,Zero,80.36843796043851,1.1211918300000001e-05,3
682,Decision Trees,spx,Mean,86.70952171,1.127363489e-05,3
683,Decision Trees,spx,Uniform,41.24188955,0.00010823655540000001,3
684,Decision Trees,spx,Marginal,99.69399694,0.0003733,3
685,Decision Trees,spx,Conditional,99.69399693,0.00793,3
686,Decision Trees,spx,Gaussian,99.69399697,0.008078,3
687,Decision Trees,spx,Copula,99.69399697,0.007784,3
