,Model,dataset,Replacement Strategy,accuracy,time,features
460,XGBoost,crab,Zero,81.03957732986822,0.0001268300071,8
461,XGBoost,crab,Mean,97.66211879,0.00010422272390000001,8
463,XGBoost,crab,Uniform,99.99031238,0.00581031637,8
464,XGBoost,crab,Marginal,99.69107602,0.00082055,8
465,XGBoost,crab,Conditional,99.69107601,0.013851,8
466,XGBoost,crab,Gaussian,99.69107638,0.017142,8
467,XGBoost,crab,Copula,99.69107622,0.017488,8
468,XGBoost,cust,Separate models,99.77446059,3178.949461,8
469,XGBoost,cust,Zero,81.03957732986822,0.00011519487219999999,8
470,XGBoost,cust,Mean,99.99083036,0.0001047744785,8
472,XGBoost,cust,Uniform,81.03957732986822,0.004746061064,8
473,XGBoost,cust,Marginal,99.77454482,0.0007491,8
474,XGBoost,cust,Conditional,99.77454487,0.014055,8
475,XGBoost,cust,Gaussian,99.77454454,0.014828,8
476,XGBoost,cust,Copula,99.77454479,0.015882,8
477,XGBoost,diabetes,Separate models,99.99792076,2928.439892,8
478,XGBoost,diabetes,Zero,81.03957732986822,0.00011975307160000001,8
